name	QC-1	QC-2	QC-3	QC-4	QC-5
M707T668_1	6843.780909	6089.550526	12559.98386	15329.44968	15538.662
M1100T301	243.8205885	82.06912497	213.997065	188.2910198	114.372134
M660T351	32611.55882	81001.36264	102442.1619	86319.33538	49447.21037
M707T157	13086.88063	8388.931543	13650.91874	6332.497875	5408.6086
M925T328	8671.619122	4041.8925	2791.865625	6672.128	7082.888471
M247T675	3218.587026	1825.985882	1224.139091	1672.898857	1523.077278
M500T366	1958.025707	513.046875	2164.63677	1967.04524	2367.283877
M259T762	46229.7784	11940.95	55154.91878	48793.16803	51697.152
M330T530	10698.5851	4439.92	5300.383636	4665.244833	6237.957171
M636T312	12167.17367	7425.258706	3948.905714	13786.05771	10196.90091
M467T311	6569.391974	4051.171559	3106.424857	3850.84536	2216.151
M179T652	2116.941209	1093.803385	1143.767143	817.005	965.6481743
M484T489	3165.191667	2510.2784	1165.725	1622.850833	3545.591111
M247T157	13677.68571	21145.22571	40370.60057	40564.27223	42286.41677
M343T863	22590.135	52682.20904	24452.68278	25119.3825	26002.85444
M550T900	6959.324333	13455.48838	6814.391625	9268.5326	17238.94554
M503T354	11959.18	19714.65003	22115.14031	34229.52836	37326.71464
M525T863	10962.99789	19692.46338	6157.86	15740.70297	9975.719056
M528T455	1145.925321	2044.345433	781.952	969.4225028	960.4306969
M548T194	1712.921695	1376.4695	3535.881763	1569.142239	1978.118379
M849T157	2718.488571	5228.239065	9012.210127	9600.6976	9306.149665
M499T64	103.1227757	212.9944368	216.3857408	72.01252261	148.5932118
M522T657	162.9700165	98.05867767	64.84970856	66.35068512	155.2349091
M647T669	4092.794286	15940.59518	10091.05774	15424.70013	17085.23574
M1080T757_3	389.3053977	342.8796165	194.1868453	208.6114146	126.0900879
M290T316	29095.29818	37206.582	14791.14	38399.16581	14114.15294
M1169T309	238.3656632	1067.252857	647.2599134	637.014	735.4836595
M432T513	2252.874207	2914.534	3528.861	4757.042481	6938.574519
M205T802	7588.357538	6651.878625	16806.86902	6095.518667	11432.80061
M481T421	279.4140747	385.271759	663.8434662	493.7673584	183.2049779
M1023T153	7838.7795	5979.069545	14081.4905	4368.443187	12749.22325
M670T610	159.4627172	57.6063029	129.5331003	70.91918945	196.0350278
M731T705	98.44564585	77.34743754	215.480896	77.58247375	120.404129
M438T657	129.3067278	57.21482631	106.691973	84.02924456	207.3302409
M242T158_1	3295467.952	306448.272	3602805.25	3346499.958	3321964.876
M555T666_2	3797.216687	3682.109949	360.301	3630.786293	2902.27323
M162T696	150350.098	121890.4992	412826.5148	196525.2913	243990.0582
M373T132	11480.09289	9967.417526	15434.41421	32744.807	19389.55805
M1019T755	622.7080266	475.4193585	597.3641827	1359.879211	508.8369
M279T995	19877.463	5390.604474	10427.98431	8962.477333	8478.401038
M897T867	223.0453843	827.4512308	313.7347538	469.3951172	774.8995625
M351T238	6156.498919	6201.270857	3609.262941	1013.592	7383.113295
M395T664	2905.620667	1393.6975	2227.677316	2528.964833	384.2388
M278T866	7635.411783	12702.08567	21133.03733	6581.299421	23400.48781
M787T949	9022.187741	3144.427588	2204.837143	9535.978385	6732.848769
M150T553	99490.4289	12188.28137	92914.09839	63344.56869	50005.24138
M309T447	1997.285885	3703.1296	5129.194077	4658.939727	9537.111545
M487T902	21135.06416	17135.05071	25100.20386	23054.48899	617.73
M534T475	1155.229091	1914.55	3142.801	4981.554409	5754.221167
M324T854	2097.103666	10702.58286	9671.97	3255.908917	10273.00667
M805T158	6154.3152	16409.98721	3640.56	15694.49075	7651.361125
M514T79	2220.266667	1949.791667	6405.192	1891.222727	3453.429893
M810T609	480.59	1276.7715	493.434613	424.2356812	1458.630871
M874T330	10556.64548	45843.78019	14952.61929	21385.8735	20579.21342
M432T489	2571.97871	3701.655286	4028.88825	6887.950818	11418.76378
M284T51	4954.76	5489.841	16177.65545	5528.20208	6192.508864
M1026T158	13956.36261	31473.93852	1662.108	32775.80818	32153.73842
M465T364	2661.603207	3720.669988	3889.651404	862.569	712.0735
M379T652	160.5260417	80.43391927	42.89535183	58.97070313	39.64857313
M358T105	341421.3625	139537.7221	60830.964	126650.1333	110401.956
M302T442	4077.251001	3312.872109	14507.67097	12869.07133	4059.764199
M375T158	12090.92234	6779.6275	13855.29452	37751.3646	13779.02207
M547T451	17123.67691	16369.17333	67297.91592	16719.495	65817.2534
M440T657	2808.870676	2264.154564	529.9606667	531.3	768.57
M332T434	377.865	6173.393252	694.8427778	5100.038186	5692.187639
M251T182	8675.151968	15292.12732	8100.6976	1108.965	2540.334688
M995T866	116.6290002	66.06943438	20.53064386	153.6626728	306.3452759
M334T648	613.00475	2797.88181	582.7006552	2749.284068	523.3965185
M478T855	72.61347656	132.3208121	321.192033	39.34959717	69.54045105
M221T798	1765.226	1995.632053	1634.9823	8498.56384	1925.059889
M389T895	13443.03864	1367.687778	1814.54075	13969.03821	1629.80525
M988T560	27.49577985	100.5800069	419.52	577.0928571	51.82763672
M332T420	9924.442908	1416.594474	1108.496842	1203.588	1277.547235
M457T62	912.866625	693.387	1157.970583	1287.74	13640.14521
M633T657_2	63.60298665	0	21.49724325	0	0
M139T542	7572.372176	7480.213333	7652.222813	7620.776647	7534.295167
M293T663	468626.1078	473251.3004	475172.2531	466338.8027	478176.5898
M623T667_1	55771.88506	55851.34643	55520.69603	55840.36803	54166.98517
M703T599	1210.135821	1255.539923	1248.02566	1237.701136	1235.3274
M541T666	69201.08831	67962.82758	67303.448	69803.68873	68211.84517
M178T709	24467.77781	24078.25891	24203.3053	24467.369	25031.39091
M254T88_2	2499.483152	2485.430284	2547.464792	2552.844582	2578.749359
M142T638	5410.783455	5293.255	5190.103227	5323.213636	5251.733333
M160T682	15099.82444	14644.253	14549.62788	14535.51696	14774.15767
M563T666	52934.2905	51533.97284	50716.95128	51090.69943	51709.61522
M116T764	15528.17619	15874.62067	15262.14472	15878.65571	15864.43045
M331T713	3318.507276	3350.551345	3326.411571	3209.662171	3353.574519
M502T703	735.2675909	712.5274483	703.3878125	707.96	700.7046274
M403T675	9970.44396	9711.494296	10155.11514	10137.37393	9818.67612
M375T662	406351.5903	406027.952	420543.5195	398530.8022	412935.118
M337T81	2632.651057	2683.400679	2646.528639	2773.054601	2688.839364
M298T566	31957.168	33853.33867	32732.46068	32441.02658	33091.06474
M203T84_2	102278.9478	99588.23875	103275.9914	102241.2967	105794.9718
M321T88_2	7083.098522	7055.973273	7243.049091	6907.156158	6851.450286
M705T662	33974.10723	35050.95562	34640.26595	34652.76893	33070.90659
M226T682	15073.87487	15530.52881	14713.40396	14660.56396	14906.9402
M227T662	328090.4256	341014.9767	350272.811	337057.3086	338534.8608
M445T665	8018.006333	8013.056607	7642.143158	8113.143032	8072.65025
M240T657	11888.09176	12292.93637	11549.41158	12081.62011	12178.66
M548T563	3252.786278	3302.605263	3145.77	3354.5175	3307.419412
M244T698	712.1193993	706.6294434	681.8058559	674.3254511	679.5130208
M176T658	50015.25458	50805.6105	50926.69633	51219.35895	53555.48372
M385T683	6575.2192	6547.023818	6235.746524	6243.616364	6506.876571
M556T556	4858.167409	4855.243429	4657.537905	4690.5	4577.128714
M307T561	40389.45277	41256.55227	38454.79467	39354.95571	39558.86386
M784T297	4446.1696	4422.007594	4568.668118	4259.926759	4528.933077
M527T607_1	6088.40759	6059.238907	5919.837081	5793.633	5722.392795
M586T648	448.9092102	440.8114014	428.0079346	453.7215897	427.4777832
M294T665	31277.72926	31877.64494	32663.86791	32706.41226	30676.29393
M148T557	9495.36	9319.649667	9225.040026	9247.64876	9854.898852
M143T557	17222.23815	17025.32614	16522.4397	16302.69143	16147.45871
M564T668	10355.83929	9962.159169	9742.732596	9631.875214	9908.180268
M464T757	33136.2635	32717.2619	31571.99762	32159.62524	30863.68845
M136T562_2	52428.8137	52299.67476	53413.26143	51585.22581	49453.8669
M568T664	21890.77508	22040.38768	23072.12923	22169.45925	23304.73619
M389T672	3799.664545	3935.5155	3706.885111	3725.430261	3936.723913
M193T607	19856.74773	19425.0758	20760.50847	20773.40925	20063.43706
M551T662	25405.04532	25510.35852	26865.27436	25037.8128	26392.5246
M372T683	5268.612952	5084.92164	5239.141172	4911.588	5019.653577
M382T586	2365.747043	2319.138	2341.636957	2388.654545	2210.954
M202T681	2665.665	2560.712348	2715.216524	2549.425174	2703.640875
M690T302	8478.505828	8902.656	9169.212516	8917.150516	8666.54771
M142T360_1	8728.399313	8147.757158	8171.983722	8207.531774	8171.657895
M208T276	564.7622437	607.9758532	592.1616632	608.6339661	595.8078245
M191T705	1820.886958	1691.759591	1782.233053	1795.345846	1723.332273
M255T327	1365.912	1478.42625	1450.4145	1425.846667	1460.250429
M299T564	7481.0587	7838.201714	7260.22	7456.3015	7735.854471
M195T123	45904.47039	45865.18693	45874.23574	44843.73544	48643.94218
M282T939	5055.748215	4842.786851	4773.711354	4775.12619	4649.925552
M205T579_2	175320.0667	169088.5775	180343.2194	170229.5658	167197.8847
M369T588	1918.506667	1796.7274	1946.855692	1851.098333	1870.6
M568T661	63835.04095	67938.58931	64923.52873	68255.00927	68209.68507
M295T664	9662.829388	8922.30516	9252.721532	9573.573209	9449.768023
M310T681	8742.586962	9035.230615	8356.195607	8432.708444	8550.723769
M387T666	17139.79471	16498.81991	17514.75507	16541.06178	16188.50053
M123T562	9980.1867	10502.1445	10770.3675	10585.06135	10836.97843
M820T664	12318.719	13158.92429	12599.47373	13327.13208	12729.73232
M233T714	2305.213533	2495.771292	2440.251	2462.534211	2495.9389
M294T694	494.163767	478.8154093	482.0753013	508.939376	515.8124288
M308T170	3983.019521	3932.131653	3982.471721	3779.299622	4145.199269
M497T666	42413.28664	40328.19309	44105.17291	43052.71129	43181.39852
M227T629	523.037557	547.5877075	573.1428782	539.3088379	550.7688828
M294T211	21404.32919	20900.41731	21931.77359	22643.84572	22505.28206
M195T606	4875.232711	4638.963079	4920.410091	4703.659231	5037.951526
M133T85	195611.75	189638.91	202956.0118	202664.7152	206383.9362
M134T765	58317.20114	64206.453	61367.80062	60984.03714	61654.76619
M453T592	5459.114667	5221.382897	5272.080088	5040.245567	5030.494733
M61T188	80927.49832	74884.04068	81090.28596	79862.24474	77078.77576
M571T675	3112.182773	3423.399913	3244.8246	3316.010286	3252.286571
M525T489	9954.185294	10722.716	10338.37347	10259.35067	9809.655882
M848T948_2	4391.980826	4292.049167	4078.23705	4295.628571	4055.4
M347T791	3858.232625	4035.648364	3857.34	3863.339522	4167.23244
M243T78	173598.2503	165383.9794	179430.7672	166734.3333	176606.9733
M237T610	427.0174235	424.7923077	406.5012665	394.681942	427.4946615
M330T65	44582.53975	46556.53168	48787.72776	44957.63608	46071.79043
M222T235_1	10206.42091	10371.22435	11064.38017	11031.62961	10720.62852
M362T539	1232.350526	1183.626476	1132.530438	1198.771588	1136.394737
M542T77	22241.63561	23964.89665	23226.50565	24228.02294	24276.30738
M499T60_1	2076.977148	2200.6035	2182.241143	2180.2052	2302.446875
M243T764	1282.6702	1339.522067	1329.736471	1223.088824	1271.111059
M585T903_1	2914.350686	2896.90104	2882.89925	2913.894107	2668.581818
M307T64	2380.484706	2279.617826	2516.53905	2340.11784	2355.03625
M440T72	28682.34516	28063.45871	30928.61186	29607.0579	28981.94155
M299T68	19185.26238	20116.665	19340.8516	18124.524	19421.44717
M286T520	4875.6714	5041.210192	5056.63575	5390.514783	5183.38087
M883T757_2	4298.689247	4556.618182	4676.935	4326.685636	4345.555284
M143T634	1863.046684	1971.699955	2004.6455	1957.778182	2066.198727
M322T402	8519.307214	7808.715238	7796.319652	8032.029348	7873.337714
M193T82	9480.285	9345.0227	9202.539688	9619.9071	8707.446
M98T684	4196.58855	4560.15595	4242.875526	4274.684	4515.338
M883T606	911.8824815	878.5439091	853.0510738	936.7543043	925.5703147
M169T998	9134.665436	8685.56835	8311.736129	8389.868	8457.139105
M207T430	1441.825255	1377.979652	1509.87851	1506.637639	1423.262011
M798T303	8062.6568	8185.867192	8879.83248	8446.660714	8176.389167
M192T327	2294.782286	2321.998875	2186.504867	2167.509235	2375.674053
M579T665	23921.346	24188.0794	24497.4263	24478.83744	26382.35404
M295T457	1560.985391	1723.859111	1680.523412	1634.894182	1597.392857
M469T682	7531.227548	7637.739391	6970.030143	7067.444	7370.758583
M172T80	3280.955789	3080.435556	3235.371786	2992.3571	3251.530174
M357T673	4231.772278	4697.164633	4469.856281	4413.835385	4602.331607
M241T577	9396.872727	9190.68	9695.43581	8968.217045	8747.326364
M362T660	7321.4775	7246.6185	6789.466375	7457.4756	7543.117895
M242T520	8865.330765	9162.222824	9244.225611	8320.484211	8884.04
M227T610	3716.479476	3642.154619	3890.475667	3542.7413	3886.46655
M1030T757	1776.447059	1916.003846	1738.444545	1737.28	1798.74375
M259T267	4975.40627	5133.460667	4956.935906	4633.746464	4737.010147
M799T302_2	3197.003727	3252.06	3460.765	3173.934	3436.99925
M104T568	7219.794909	6467.3357	6822.1398	6776.155619	7014.8995
M110T649	3396.882588	3331.324059	3465.4925	3103.543529	3310.7175
M720T607_1	1839.073031	1799.420037	1945.2608	1740.249556	1817.811667
M199T126	6893.467749	7034.233092	7096.789376	6914.888936	7611.26532
M343T769	7842.403355	8179.757906	7665.835592	7726.023788	8437.241484
M197T663	35303.83408	34900.81051	34167.10933	37974.91875	34920.71
M247T632	1298.276184	1301.107947	1314.342636	1183.164248	1282.214355
M533T846	1881.4069	1842.001571	1686.2125	1771.2	1817.290059
M565T710	584.4965515	544.5492308	585.8722839	578.8283979	612.9512329
M243T902	42079.97609	40910.78478	38483.39386	38524.2465	41531.67377
M395T296	1092.626053	1183.495684	1199.451056	1099.308	1138.582957
M251T74	19639.8496	20595.13275	21960.33525	20623.62105	21402.61605
M91T652	3023.530349	2839.638385	2878.152269	2783.549504	3073.932983
M736T607	1561.586394	1476.254032	1565.872548	1492.9278	1411.499464
M388T817	3362.041284	3440.223548	3101.095945	3283.297881	3448.948877
M186T530	2752.046456	2987.269033	2988.908458	2731.012573	2855.473264
M579T616	2045.7885	2196.03	1989.36325	2110.394344	2194.011476
M650T683	2125.628053	2203.820053	2145.2454	2029.86	2281.078421
M243T564	34177.86015	34530.67687	31113.201	32330.09536	33865.70595
M326T419	28702.92847	28371.47367	31611.29263	29300.425	29071.85463
M279T614	3530.773333	3470.343871	3418.594541	3815.361634	3507.252786
M206T50	5905.2532	5589.631143	6231.694	5687.229231	5705.256522
M224T73	11026.76824	10088.99938	11327.81889	10825.57933	11122.95947
M460T684	1913.03175	2097.286111	1987.272	2134.335294	2070.949722
M380T574	2392.29	2612.353714	2332.47565	2408.040643	2483.152381
M304T361	1294.323552	1227.064819	1348.762737	1356.499158	1366.575429
M545T335	2642.959579	2778.008057	2778.917647	2811.588167	2989.964393
M597T367	107629.896	115149.458	119736.63	114750.3662	120471.0848
M324T659	6631.147059	6398.243167	7204.618105	6623.24	6757.067778
M598T367	34949.55915	36535.3806	38136.44381	35894.2734	38989.98605
M681T556	1987.406667	2192.44575	2027.792	2192.737471	2117.837143
M677T302_1	1351.9614	1231.4154	1297.057571	1226.577	1335.577412
M130T568	22432.41659	21999.6312	23807.4172	21378.34847	21403.50075
M179T74_2	88883.77121	93230.74857	99150.915	98876.67955	94547.8924
M434T587	4179.302842	4325.670632	4171.726	3837.621176	4253.003125
M207T230	7808.147368	8693.242408	8444.817829	8242.186563	8737.889136
M159T77	1700.556024	1796.758348	1738.815588	1833.632952	1631.848636
M273T71	5512.315286	4952.053333	5020.05	4968.1425	5038.719643
M319T571	974.1807692	1003.114409	1020.136	991.9885217	903.9833333
M287T611	2617.30425	2609.987368	2664.036667	2724.6212	2914.396143
M367T76	3765.884444	4220.6196	3885.791294	4145.906667	3995.368
M486T88	14795.04995	13797.41062	15344.7804	14002.32	13934.00783
M76T621	12741.8446	11991.13025	13168.39683	13481.86533	13373.7163
M677T615	2492.271233	2281.68975	2356.890375	2276.51859	2205.275033
M419T433	1006.663737	944.5294444	1025.306	1034.061	1075.6011
M205T570	3855.466588	3844.302632	4144.8339	4058.996364	4286.063227
M177T123	15904.28757	17372.73103	17774.7083	17863.52673	16821.30359
M432T814	697.6738125	631.3825333	655.7748333	708	660.0230769
M292T590	8313.258	8305.041348	8793.253696	9087.529364	8116.508696
M242T681	8590.568609	8973.414667	7903.182429	8233.368913	8465.479957
M152T704_1	12948.2735	13882.31471	12536.352	12432.20195	12461.0761
M379T70	8526.492955	8541.504	9347.853143	9179.320923	8454.383625
M486T664	14200.3152	13576.56172	13759.84489	12524.79173	13088.61629
M178T336	22293.37775	23700.55269	24683.806	25320.16656	24396.68363
M143T698	4592.269735	4224.528808	4737.492581	4786.727158	4577.925323
M513T605	4516.342343	4923.327583	5080.621667	4902.77471	5105.492455
M625T606	3733.946333	3994.289906	3538.209854	3933.184806	3728.44229
M449T452	26629.84421	27361.45126	29926.92547	29375.19316	28139.47368
M254T634	592.0836702	672.7708766	647.6441895	628.5678223	616.7273996
M292T684_1	4437.516009	4574.921437	4682.927419	4482.480081	4107.114689
M589T607	1762.045542	1975.505667	1860.512625	1785.503739	1772.8902
M714T588	1041.38147	1123.091438	1138.290405	1059.017143	1017.133333
M176T128	12998.53078	12854.93406	12614.39966	14236.98949	12885.3018
M320T719	2866.521739	2767.913059	2729.865318	2569.103158	2921.1
M502T655	2461.089167	2572.269778	2363.7885	2501.929091	2694.48
M275T674	11193.42006	10399.568	11863.81738	11002.09106	11503.32483
M283T699	461.8243273	465.6152272	462.8375962	512.9675632	497.8245455
M336T682	3976.482706	4447.680188	4164.1435	4375.825	4472.114263
M753T607	1615.289192	1510.191153	1713.10688	1597.724089	1536.620353
M283T682	3856.4262	3989.709818	3675.797571	3529.829091	3626.063684
M357T67_1	13938.21777	13803.54167	15059.21088	13491.95486	13278.03415
M411T672	1885.42	2031.349125	1925.074412	1887.134118	2105.922222
M482T364	16941.20085	17469.3521	18397.58235	16282.83456	18159.92668
M278T401	2151.849238	2198.0715	2382.2775	2092.70919	2164.748727
M300T81	3664.3893	3758.458	3654.088941	3666.654737	4096.7856
M398T801	1167.621	1107.74625	1061.292632	1199.462069	1181.04855
M159T740	18473.32314	17669.90826	18090.393	19483.29387	17044.51143
M312T567	1297.67245	1286.58125	1251.794368	1365.406087	1189.657765
M137T249	3160.14	3221.876214	3201.789581	2837.743333	3139.043053
M169T621	3143.215789	3508.302895	3506.397632	3564.01945	3537.004444
M295T88	11325.60205	12335.24573	13012.52	11932.22608	12228.81644
M474T66_2	294529.2851	297058.719	333145.329	311924.9487	316434.36
M272T439	1860.851516	1909.572998	2002.124236	1940.850777	1747.775974
M301T67_1	7838.007895	8067.416308	8092.30185	7349.199	7272.99
M123T123_1	10690.60139	11047.0154	11961.41462	11588.55013	10681.4618
M338T68	21762.1495	19294.2426	20781.37588	19601.91357	21110.99345
M116T710	6717.18336	6604.092	6957.981	6813.005375	6078.79965
